City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1047,Ketchikan,US,55.3422,-131.6461,39.18,87,100,5.44,overcast clouds
1048,Boende,CD,-0.2167,20.8667,77.22,66,100,1.92,overcast clouds
1049,Skara,SE,58.3866,13.4384,38.32,3,42,15.01,scattered clouds
1050,Benguela,AO,-12.5763,13.4055,73.51,72,99,2.55,overcast clouds
1051,Mazyr,BY,52.0495,29.2456,31.93,95,100,9.73,overcast clouds
1052,Mantua,IT,45.1667,10.7833,45.28,87,92,1.99,overcast clouds
1053,Borba,BR,-4.3878,-59.5939,72.34,99,100,1.45,overcast clouds
1054,Valdivia,CL,-39.8142,-73.2459,57.29,73,12,4.47,few clouds
1055,Kaeo,NZ,-35.1,173.7833,77.32,95,94,18.3,overcast clouds
1056,Hinton,CA,53.4001,-117.5857,32.04,78,89,8.28,overcast clouds
1057,Iskateley,RU,67.6803,53.1512,13.12,92,100,17.09,overcast clouds
1058,Rochegda,RU,62.8,43.25,21.72,95,100,6.91,light snow
1059,Verkhnevilyuysk,RU,63.4453,120.3167,-5.71,91,95,2.82,overcast clouds
1060,Pemba,MZ,-12.974,40.5178,72.3,100,75,5.75,broken clouds
1061,Gashua,NG,12.871,11.0482,58.5,21,1,9.28,clear sky
1062,Kilindoni,TZ,-7.9139,39.6668,80.55,77,79,9.37,broken clouds
1063,High Prairie,CA,55.4334,-116.4858,31.3,88,99,0.45,overcast clouds
1064,Coihaique,CL,-45.5752,-72.0662,52.41,76,68,2.3,broken clouds
1065,Kholodnyy,RU,62.7167,147.95,-20.74,94,63,1.25,broken clouds
1066,Caraballeda,VE,10.6112,-66.8522,78.87,67,40,0.0,scattered clouds
1067,Xining,CN,36.6167,101.7667,25.72,62,90,2.84,overcast clouds
1068,Cairns,AU,-16.9167,145.7667,94.28,56,3,12.66,clear sky
1069,Ocos,GT,14.5094,-92.1933,81.32,75,0,5.21,clear sky
1070,Lensk,RU,60.7253,114.9278,-2.67,87,91,3.89,overcast clouds
1071,Kurchum,KZ,48.5722,83.6542,5.65,85,62,1.95,broken clouds
1072,Ilhabela,BR,-23.7781,-45.3581,74.05,88,79,4.45,broken clouds
1073,Ayia Marina,GR,37.75,23.5333,49.55,65,94,2.82,overcast clouds
1074,Tahoua,NE,14.8888,5.2692,60.98,16,0,12.55,clear sky
1075,Verona,IT,45.4167,11.0333,43.52,81,0,4.61,clear sky
1076,Malanje,AO,-9.5402,16.341,62.04,70,100,1.3,overcast clouds
1077,Hanko,FI,59.8333,22.95,30.83,73,43,24.18,scattered clouds
1078,Amqui,CA,48.4638,-67.4313,32.49,96,100,10.8,snow
1079,Kendallville,US,41.4414,-85.265,33.42,82,100,17.27,overcast clouds
1080,Hermiston,US,45.8404,-119.2895,44.19,75,0,4.61,clear sky
1081,Coffs Harbour,AU,-30.3,153.1333,75.47,70,75,21.85,broken clouds
1082,Yarada,IN,17.65,83.2667,80.92,57,20,5.75,haze
1083,San Francisco,US,37.7749,-122.4194,66.02,64,20,11.5,few clouds
1084,Muret,FR,43.3333,1.25,45.41,83,47,1.14,scattered clouds
1085,Houma,US,29.5958,-90.7195,53.01,87,58,2.62,broken clouds
1086,Luancheng,CN,37.8792,114.6517,37.56,52,100,4.65,overcast clouds
1087,Moen,NO,69.1304,18.6123,19.47,85,0,2.3,clear sky
1088,Chama,CH,47.1821,8.4636,31.3,89,6,1.14,clear sky
1089,Kudahuvadhoo,MV,2.6708,72.8944,81.12,68,95,4.14,overcast clouds
1090,Jesup,US,31.6074,-81.8854,46.51,76,40,0.0,scattered clouds
1091,Kurilsk,RU,45.2333,147.8833,27.77,76,76,7.34,broken clouds
1092,Aloleng,PH,16.1307,119.7824,85.73,54,42,3.29,scattered clouds
1093,Zhoucheng,CN,35.9122,116.3117,49.48,38,98,5.53,overcast clouds
1094,Oron,NG,4.8256,8.2343,76.95,91,3,2.1,clear sky
1095,Umm Kaddadah,SD,13.6017,26.6876,52.3,25,7,14.0,clear sky
1096,Green River,US,41.5286,-109.4662,23.99,61,15,5.99,few clouds
1097,Barranco,PA,9.5167,-82.7,70.0,94,92,3.69,overcast clouds
1098,Verkhnyaya Toyma,RU,62.2349,44.9985,14.23,98,99,3.91,overcast clouds
1099,Zhenhai,CN,24.2582,118.0905,63.28,85,43,16.67,scattered clouds
1100,West Bay,KY,19.3667,-81.4167,78.01,89,8,1.01,clear sky
1101,Yeppoon,AU,-23.1333,150.7333,87.58,58,3,16.91,clear sky
1102,Taian,CN,36.1853,117.12,47.79,33,100,5.08,overcast clouds
1103,Poya,NC,-21.35,165.15,82.87,77,86,6.53,overcast clouds
1104,Liyang,CN,29.7057,118.2862,45.52,91,100,2.24,overcast clouds
1105,Qaqortoq,GL,60.7167,-46.0333,26.29,83,100,8.63,overcast clouds
1106,Xuddur,SO,4.1213,43.8894,69.67,64,26,19.3,scattered clouds
1107,Steinbach,DE,50.1667,8.5667,32.02,93,0,3.44,clear sky
1108,Saurimo,AO,-9.6608,20.3916,62.37,96,95,0.47,overcast clouds
1109,Sfantu Gheorghe,RO,45.8667,25.7833,37.92,98,97,7.92,overcast clouds
1110,Port Blair,IN,11.6667,92.75,84.24,61,20,11.5,few clouds
1111,Richards Bay,ZA,-28.783,32.0377,73.63,81,2,6.26,clear sky
1112,Eydhafushi,MV,5.1033,73.0708,81.09,75,99,10.33,overcast clouds
1113,Tucuman,AR,-26.8241,-65.2226,64.4,100,75,4.61,broken clouds
1114,Ixtapa,MX,20.7,-105.2,68.23,81,10,2.66,clear sky
1115,Yashkul,RU,46.1711,45.3435,37.53,80,32,14.94,scattered clouds
1116,Cubatao,BR,-23.895,-46.4253,79.29,26,85,4.99,overcast clouds
1117,Susanville,US,40.4163,-120.653,40.08,74,0,5.75,clear sky
1118,Krasnyy Chikoy,RU,50.3643,108.7512,-1.82,85,100,0.98,overcast clouds
1119,Sri Aman,MY,1.2376,111.4621,86.05,74,40,5.75,scattered clouds
1120,Livingstonia,MW,-10.606,34.1063,63.68,90,100,0.54,light rain
1121,Manggar,ID,-2.8833,108.2667,85.96,64,82,8.16,broken clouds
1122,Xichang,CN,27.8964,102.2634,57.92,44,8,4.88,clear sky
1123,Ulefoss,NO,59.2838,9.2646,39.33,76,100,9.82,overcast clouds
1124,Yar-Sale,RU,66.8333,70.8333,-2.65,82,100,16.46,overcast clouds
1125,Luanda,AO,-8.8368,13.2343,74.21,86,86,6.85,overcast clouds
1126,Kalmunai,LK,7.4167,81.8167,78.98,85,99,5.95,overcast clouds
1127,Verkhoyansk,RU,67.5447,133.385,-17.57,93,78,0.96,broken clouds
1128,Hearst,CA,49.6835,-83.6665,-18.15,91,100,10.56,overcast clouds
1129,Tecolutilla,MX,18.2833,-93.3167,73.94,94,8,5.97,clear sky
1130,Puerto Leguizamo,CO,-0.1934,-74.7819,72.5,97,97,1.28,overcast clouds
1131,Bloomington,US,44.8408,-93.2983,7.12,67,100,8.01,overcast clouds
1132,Svoge,BG,42.9667,23.35,40.28,87,92,4.05,overcast clouds
1133,Yamada,JP,39.4667,141.95,38.16,60,46,5.84,scattered clouds
1134,Azad Shahr,IR,34.7909,48.5707,37.96,100,100,0.0,mist
1135,Santo Augusto,BR,-27.8508,-53.7772,72.86,57,27,7.81,scattered clouds
1136,Le Pradet,FR,43.1066,6.0172,48.38,86,20,3.44,few clouds
1137,Praia,CV,14.9215,-23.5087,73.94,68,0,24.16,clear sky
1138,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,70.52,89,57,6.44,broken clouds
1139,Teofilo Otoni,BR,-17.8575,-41.5053,67.73,98,91,1.81,moderate rain
1140,Chicama,PE,-7.8447,-79.1469,72.09,75,100,4.25,overcast clouds
1141,Guantanamo,CU,20.1444,-75.2092,70.97,91,31,3.29,scattered clouds
1142,Mae Sot,TH,16.7167,98.5667,84.15,51,2,2.3,clear sky
1143,Belaya Glina,RU,46.07,40.86,35.62,89,21,8.7,few clouds
1144,Cedar City,US,37.6775,-113.0619,43.39,34,2,6.04,clear sky
1145,Turbat,PK,26.0023,63.044,67.01,39,0,1.36,clear sky
1146,Sabana De Torres,CO,7.3915,-73.4957,79.41,84,57,2.84,broken clouds
1147,East Rockaway,US,40.6421,-73.6696,55.0,67,23,20.0,few clouds
1148,Nicolas Bravo,MX,18.45,-88.9167,67.17,99,29,2.26,scattered clouds
1149,Barma,SL,8.35,-11.3333,64.74,95,11,1.68,few clouds
1150,Bama,NG,11.5221,13.6856,61.25,50,22,5.73,few clouds
1151,Ponoka,CA,52.6768,-113.5815,28.89,60,96,9.51,overcast clouds
1152,Peleduy,RU,59.6289,112.7406,-3.75,87,95,3.02,overcast clouds
1153,Urengoy,RU,65.9667,78.3667,-7.67,87,21,10.83,few clouds
1154,Neuquen,AR,-38.9516,-68.0591,66.09,39,0,4.61,clear sky
1155,Dhemaji,IN,27.4833,94.5833,60.71,52,41,4.16,scattered clouds
1156,Cermik,TR,38.1361,39.4493,33.31,67,0,5.88,clear sky
1157,Paysandu,UY,-32.3214,-58.0756,61.43,76,100,19.51,overcast clouds
1158,Letlhakane,BW,-21.4167,25.5833,70.3,47,1,10.42,clear sky
1159,Sendafa,ET,9.15,39.0333,53.76,53,19,1.61,few clouds
1160,Kargala,RU,56.6208,83.9607,2.95,90,9,5.01,clear sky
1161,Pavlovka,RU,52.6897,47.1405,17.96,98,61,7.7,broken clouds
1162,Mutsu,JP,41.2894,141.2169,35.92,76,41,4.29,scattered clouds
1163,Zlobin,HR,45.2924,14.6541,38.5,44,40,10.36,scattered clouds
1164,Sawtell,AU,-30.3833,153.1,75.52,70,75,21.85,broken clouds
1165,Lagos,NG,6.5833,3.75,80.92,96,2,2.06,clear sky
1166,Exu,BR,-7.5119,-39.7242,75.61,82,42,5.06,scattered clouds
1167,Saeby,DK,57.3319,10.5225,35.53,76,60,17.72,broken clouds
1168,Megion,RU,61.0296,76.1136,-8.99,98,52,11.07,broken clouds
1169,Horasan,TR,40.0458,42.1728,-0.49,81,55,0.56,broken clouds
1170,Mildura,AU,-34.2,142.15,89.08,34,0,4.61,clear sky
1171,Gibara,CU,21.1097,-76.1317,75.15,78,0,10.63,clear sky
1172,Bowen,AU,-20.0167,148.2333,86.22,64,49,18.68,scattered clouds
1173,San Lawrenz,MT,36.0553,14.204,45.81,67,100,7.11,overcast clouds
1174,Arawa,PG,-6.2132,155.5367,80.47,85,100,1.03,light rain
1175,Aksu,CN,41.1231,80.2644,32.81,32,3,1.63,clear sky
1176,Qarchi Gak,AF,37.04,66.7889,46.49,64,100,20.24,overcast clouds
1177,Marsaxlokk,MT,35.8419,14.5431,47.01,93,20,2.3,few clouds
1178,Wanaka,NZ,-44.7,169.15,57.38,80,100,5.48,overcast clouds
1179,Hambantota,LK,6.1241,81.1185,84.54,84,20,12.66,few clouds
1180,Yanam,IN,16.7333,82.2167,79.2,53,74,6.4,broken clouds
1181,Suntar,RU,62.1444,117.6319,-3.1,89,89,4.21,overcast clouds
1182,Tacloban,PH,11.243,125.0081,79.38,87,100,7.99,light rain
1183,Sibu,MY,2.3,111.8167,82.71,74,40,3.44,scattered clouds
1184,Lufilufi,WS,-13.8745,-171.5986,82.18,75,52,11.23,broken clouds
1185,Xapuri,BR,-10.6517,-68.5044,75.58,89,100,3.04,overcast clouds
1186,Bintulu,MY,3.1667,113.0333,84.61,70,20,4.61,few clouds
1187,Dobrovice,CZ,50.3693,14.9623,35.11,100,73,5.7,broken clouds
1188,Kez,RU,57.8979,53.7152,18.16,96,100,3.56,overcast clouds
1189,Ballater,GB,57.0493,-3.0402,41.09,87,100,16.06,overcast clouds
1190,Vozhega,RU,60.4725,40.2213,20.5,94,100,8.08,overcast clouds
1191,Nisia Floresta,BR,-6.0911,-35.2086,80.98,84,97,5.5,overcast clouds
1192,Pacifica,US,37.6138,-122.4869,65.1,64,0,8.05,clear sky
1193,Pimenta Bueno,BR,-11.6725,-61.1936,73.42,98,100,2.98,overcast clouds
1194,Sassandra,CI,4.95,-6.0833,76.42,94,22,4.83,few clouds
1195,Along,IN,28.1667,94.7667,66.51,52,96,1.97,overcast clouds
1196,Det Udom,TH,14.906,105.0784,89.26,35,99,5.91,overcast clouds
1197,Kolosovka,RU,56.4678,73.611,-6.59,95,6,11.01,clear sky
1198,Polunochnoye,RU,60.8697,60.4153,4.77,96,100,5.26,light snow
1199,Bireun,ID,5.203,96.7009,82.76,68,94,3.74,overcast clouds
1200,Andenes,NO,69.3143,16.1194,28.38,69,100,12.66,overcast clouds
1201,Helong,CN,42.5397,128.9972,25.02,34,36,7.58,scattered clouds
1202,Chimoio,MZ,-19.1164,33.4833,67.86,100,75,2.37,broken clouds
1203,Burnie,AU,-41.0667,145.9167,65.68,58,3,9.13,clear sky
1204,Port Hawkesbury,CA,45.6169,-61.3485,37.35,97,0,5.99,clear sky
1205,Aylmer,CA,42.7668,-80.983,36.18,96,100,14.25,overcast clouds
1206,Nasaud,RO,47.2833,24.4,33.33,97,100,4.36,overcast clouds
1207,San Javier,ES,37.8063,-0.8374,48.13,85,2,7.0,clear sky
1208,Damaturu,NG,11.747,11.9608,58.1,43,15,8.55,few clouds
1209,Faya,SA,18.3851,42.4509,51.91,80,14,2.53,few clouds
1210,Cihuatlan,MX,19.2366,-104.5651,67.73,61,1,5.19,clear sky
1211,Raudeberg,NO,61.9875,5.1352,38.07,92,100,5.99,overcast clouds
1212,Sindou,BF,10.6667,-5.1667,70.57,13,2,6.62,clear sky
1213,Nueva Guinea,NI,11.6876,-84.4562,69.19,98,36,5.32,scattered clouds
1214,Mouzouras,GR,35.5333,24.15,55.44,93,20,0.0,few clouds
1215,Masuda,JP,34.6667,131.85,52.07,54,75,8.05,broken clouds
1216,Mikkeli,FI,61.6886,27.2723,14.14,92,55,2.3,broken clouds
1217,Porto-Vecchio,FR,41.591,9.2795,47.73,93,0,2.3,clear sky
1218,Batemans Bay,AU,-35.7167,150.1833,78.19,87,82,8.32,light rain
1219,Korla,CN,41.7597,86.1469,31.71,39,22,8.81,few clouds
1220,Tateyama,JP,34.9833,139.8667,50.27,44,66,4.09,broken clouds
1221,Doha,QA,25.2867,51.5333,67.98,75,0,8.05,clear sky
1222,Gulariya,NP,28.2333,81.3333,64.51,54,0,4.68,clear sky
1223,Basco,PH,20.4487,121.9702,76.41,74,92,16.69,overcast clouds
1224,Kosh-Agach,RU,50.0,88.6667,-18.94,95,96,1.79,overcast clouds
1225,Abalak,RU,58.1286,68.5944,-1.16,88,100,12.46,overcast clouds
1226,Esil,KZ,51.9556,66.4042,22.01,96,100,6.33,overcast clouds
1227,Fenoarivo,MG,-18.933,47.4354,68.07,73,20,6.91,few clouds
1228,Zambezi,ZM,-13.5432,23.1047,62.42,95,100,1.81,light rain
1229,Helena,US,46.5927,-112.0361,23.18,69,23,1.99,few clouds
1230,Arcata,US,40.8665,-124.0828,54.79,87,75,2.48,broken clouds
1231,General Roca,AR,-39.0333,-67.5833,66.6,20,40,11.68,scattered clouds
1232,Ler,SS,8.3018,30.1418,74.71,19,37,7.72,scattered clouds
1233,Salamanca,ES,40.8333,-6.0,45.75,71,100,2.66,overcast clouds
1234,Gua Musang,MY,4.8823,101.9644,87.49,55,97,2.51,overcast clouds
1235,Ivaipora,BR,-24.2478,-51.6847,64.0,78,0,4.23,clear sky
1236,Knevichi,RU,43.3992,132.1803,24.82,38,20,15.99,few clouds
1237,Canberra,AU,-35.2835,149.1281,78.39,49,100,11.5,overcast clouds
1238,Mangrol,IN,21.1167,70.1167,75.78,30,3,7.67,clear sky
1239,Lebork,PL,54.5392,17.7501,29.91,75,0,9.22,clear sky
1240,Hervey Bay,AU,-25.2986,152.8535,84.31,67,37,21.7,scattered clouds
1241,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,71.47,96,100,1.21,overcast clouds
1242,De Aar,ZA,-30.6497,24.0123,74.73,27,0,3.89,clear sky
1243,Ouallam,NE,14.3188,2.0866,65.82,14,1,10.71,clear sky
1244,Turan,VN,16.0678,108.2208,78.85,78,40,8.05,scattered clouds
1245,Plast,RU,54.3691,60.8136,6.21,92,19,5.82,few clouds
1246,Bandarban,BD,22.1965,92.2262,71.31,26,5,5.7,clear sky
1247,Vetralla,IT,42.3098,12.0784,43.27,85,50,4.88,scattered clouds
1248,Sijunjung,ID,-0.6876,100.9537,85.55,59,100,2.33,overcast clouds
1249,Coos Bay,US,43.3665,-124.2179,54.0,74,0,5.64,clear sky
1250,Qui Nhon,VN,13.7667,109.2333,78.51,76,100,9.53,overcast clouds
1251,Amahai,ID,-3.3333,128.9167,83.88,72,85,4.54,overcast clouds
1252,Voznesenye,RU,61.0106,35.4781,18.39,90,95,13.02,overcast clouds
1253,Embonas,GR,36.2269,27.8564,44.73,72,13,3.6,few clouds
1254,Rio Claro,BR,-22.4114,-47.5614,62.8,97,10,3.49,clear sky
1255,Borovoy,RU,55.4333,86.0833,-4.32,71,0,2.24,clear sky
1256,Makushino,RU,55.2103,67.2442,3.72,89,100,13.89,overcast clouds
1257,Borogontsy,RU,62.6683,131.1683,-16.92,92,97,3.13,overcast clouds
1258,Rolla,US,37.9514,-91.7713,36.05,67,0,14.97,clear sky
1259,Ust-Ordynskiy,RU,52.805,104.7508,-11.18,90,61,1.92,broken clouds
1260,Ust-Nera,RU,64.5667,143.2,-21.28,98,58,3.15,broken clouds
1261,Goma,CD,-1.6792,29.2228,63.01,78,100,2.17,overcast clouds
1262,Fauske,NO,67.2588,15.3918,30.24,89,100,7.0,light snow
1263,Lubango,AO,-14.9172,13.4925,57.49,74,97,1.28,overcast clouds
1264,Manturovo,RU,58.3353,44.7619,19.8,97,99,5.32,overcast clouds
1265,Castro Alves,BR,-12.7656,-39.4283,72.27,91,27,3.13,scattered clouds
1266,Arman,RU,59.7,150.1667,6.78,83,95,3.22,overcast clouds
1267,Maniitsoq,GL,65.4167,-52.9,29.68,88,100,18.97,light snow
1268,Noamundi,IN,22.15,85.5333,69.91,22,34,5.57,scattered clouds
1269,Ostrogozhsk,RU,50.8664,39.0756,28.85,91,100,2.08,overcast clouds
1270,Doka,SD,13.5167,35.7667,71.74,59,0,10.56,clear sky
1271,Uuemoisa,EE,58.9394,23.5894,29.93,80,12,13.96,few clouds
1272,Coihueco,CL,-36.6167,-71.8333,59.88,34,0,3.22,clear sky
1273,Donskoye,RU,45.4552,41.9741,35.73,87,11,6.89,few clouds
1274,Trat,TH,12.5,102.5,87.26,59,97,4.63,overcast clouds
1275,Kayes,ML,14.0,-11.0,68.14,15,3,9.1,clear sky
1276,Kurumkan,RU,54.3,110.3,-11.06,91,69,2.06,broken clouds
1277,Linhares,BR,-19.3911,-40.0722,72.32,95,92,2.82,overcast clouds
1278,Bereznik,RU,62.8551,42.7072,22.33,94,100,7.16,overcast clouds
1279,Sobolevo,RU,54.4299,31.8996,19.99,97,97,7.09,light snow
1280,Garissa,KE,-0.4536,39.6401,76.33,74,14,4.5,few clouds
1281,Nacozari,MX,25.3366,-108.2574,57.06,64,0,3.91,clear sky
1282,Derzhavinsk,KZ,51.1,66.3167,19.53,93,99,18.39,overcast clouds
1283,Panama City,PA,8.9936,-79.5197,77.43,78,0,3.44,clear sky
1284,Puerto Maldonado,PE,-12.6,-69.1833,74.1,94,100,2.04,light rain
1285,Nizamabad,IN,18.6667,78.1167,77.83,22,96,7.38,overcast clouds
1286,Charleston,US,32.7766,-79.9309,52.02,84,0,0.0,clear sky
1287,Quelimane,MZ,-17.8786,36.8883,77.77,79,100,3.53,overcast clouds
1288,Ternate,ID,0.8,127.4,84.61,67,56,2.28,broken clouds
1289,Boyolangu,ID,-8.1181,111.8935,79.56,82,100,8.88,overcast clouds
1290,Kijini,TZ,-5.85,39.3167,79.75,79,98,9.19,overcast clouds
1291,Calatayud,ES,41.3535,-1.6432,45.18,86,55,1.01,broken clouds
1292,Novikovo,RU,51.1537,37.8879,28.62,92,100,2.93,light snow
1293,Berdigestyakh,RU,62.0989,126.6992,-9.22,90,76,4.54,broken clouds
1294,Las Vegas,US,36.175,-115.1372,68.43,23,0,1.01,clear sky
1295,Bordighera,IT,43.7806,7.6645,52.09,41,0,10.74,clear sky
1296,Les Cayes,HT,18.2,-73.75,73.29,81,3,4.85,clear sky
1297,Lashio,MM,22.9333,97.75,74.8,27,1,4.27,clear sky
1298,Lima,PE,-12.0432,-77.0282,70.9,78,0,11.5,clear sky
1299,Amga,RU,60.8953,131.9608,-9.0,86,77,2.33,broken clouds
1300,Bethanien,NA,-26.502,17.1583,71.64,74,99,8.08,light rain
1301,Mocuba,MZ,-16.8392,36.9856,74.17,87,100,2.66,overcast clouds
1302,Pecos,US,31.4229,-103.4932,55.31,37,0,8.05,clear sky
1303,Wajid,SO,3.8093,43.2471,72.45,60,31,19.82,scattered clouds
1304,Wala,CM,4.578,12.3154,60.82,60,5,0.22,clear sky
1305,Andilamena,MG,-17.0167,48.5833,68.76,73,88,5.53,overcast clouds
1306,Kastamonu,TR,41.5,33.6667,29.68,66,0,1.61,clear sky
1307,Nuuk,GL,64.1835,-51.7216,34.41,93,100,28.77,light snow
1308,Khandbari,NP,27.3747,87.2039,60.42,45,0,4.07,clear sky
1309,La Libertad,EC,-2.2333,-80.9,75.11,77,35,8.95,scattered clouds
1310,Coromandel,BR,-18.4733,-47.2003,65.1,98,99,3.6,overcast clouds
1311,Haveri,IN,14.8,75.4,80.01,37,14,14.63,few clouds
1312,Isla Mujeres,MX,21.2311,-86.731,75.16,71,0,13.27,clear sky
1313,Santa Ana,US,33.7456,-117.8678,75.78,41,0,3.09,clear sky
1314,Torfyanoy,RU,58.4916,49.1979,23.13,94,100,6.62,light snow
1315,Rafraf,TN,37.1904,10.1837,44.91,79,100,10.07,overcast clouds
1316,Rawlins,US,41.7911,-107.2387,16.02,79,75,3.44,broken clouds
1317,Lindi,TZ,-10.0,39.7167,75.58,96,100,2.68,light rain
1318,Bar Harbor,US,44.3876,-68.2039,44.91,71,75,15.99,broken clouds
1319,Strezhevoy,RU,60.7333,77.5889,-9.02,96,68,9.75,broken clouds
1320,Soe,ID,-9.8607,124.284,77.2,78,93,3.36,overcast clouds
1321,Gigmoto,PH,13.7796,124.39,75.79,96,100,14.79,heavy intensity rain
1322,Christchurch,NZ,-43.5333,172.6333,63.95,93,75,10.36,light rain
1323,Boulder City,US,35.9786,-114.8325,66.6,15,0,13.8,clear sky
1324,Kotelnikovo,RU,47.6317,43.1461,37.62,94,100,11.14,overcast clouds
1325,Begoro,GH,6.3871,-0.3774,69.96,94,69,2.75,broken clouds
1326,Batagay-Alyta,RU,67.8006,130.4114,-13.68,87,60,3.15,broken clouds
1327,Port Macquarie,AU,-31.4333,152.9167,75.16,60,97,15.01,overcast clouds
1328,Mungwi,ZM,-10.1732,31.3694,61.48,98,100,0.69,light rain
1329,Modasa,IN,23.4667,73.3,73.44,23,4,11.27,clear sky
1330,Ailigandi,PA,9.2333,-78.0167,78.46,83,100,11.07,overcast clouds
1331,Lakewood,US,39.7047,-105.0814,26.78,90,100,5.01,light snow
1332,Hannibal,US,39.7084,-91.3585,27.32,68,9,15.5,clear sky
1333,Latung,PH,5.5,120.8833,81.07,75,100,4.94,moderate rain
1334,Macaubas,BR,-13.0194,-42.6986,69.39,75,40,1.57,scattered clouds
1335,Malm,NO,64.0721,11.2172,38.79,72,99,15.9,overcast clouds
1336,Koindu,GN,8.4386,-10.3253,61.03,56,2,0.96,clear sky
1337,Luyang,CN,27.6239,110.0989,39.96,93,100,3.89,overcast clouds
1338,Lesozavodsk,RU,45.4794,133.4244,16.41,82,100,11.03,overcast clouds
1339,Clonakilty,IE,51.6231,-8.8706,48.09,93,100,29.89,overcast clouds
1340,Katobu,ID,-4.9408,122.5276,79.05,84,100,5.28,moderate rain
1341,Canutama,BR,-6.5339,-64.3831,72.81,98,100,2.19,overcast clouds
1342,Algete,ES,40.5971,-3.4974,47.8,81,0,5.75,clear sky
1343,Simiti,CO,7.9579,-73.9436,77.04,73,5,3.0,clear sky
1344,Sherbakul,RU,54.6316,72.3963,-7.33,92,73,14.2,broken clouds
1345,Visnes,NO,59.3556,5.2242,42.22,81,40,23.02,light rain
1346,Tulagi,SB,-9.0996,160.1476,79.81,77,100,9.78,overcast clouds
1347,Oranjestad,AW,12.524,-70.027,78.75,78,20,18.41,few clouds
1348,Eagle Pass,US,28.7091,-100.4995,64.27,49,0,11.92,clear sky
1349,Ust-Kulom,RU,61.6864,53.6902,12.78,95,100,6.06,overcast clouds
1350,Davila,PH,18.4726,120.5763,81.5,65,22,8.39,few clouds
1351,Manta,EC,-0.95,-80.7333,76.78,83,75,5.75,broken clouds
1352,Gimli,CA,50.6336,-96.9907,-24.88,100,44,5.1,scattered clouds
1353,Collie,AU,-33.3667,116.15,68.99,34,0,10.42,clear sky
1354,Ayagoz,KZ,47.9714,80.4392,10.38,81,96,4.32,overcast clouds
1355,Calamar,CO,10.2511,-74.9146,78.75,76,15,2.86,few clouds
1356,Milkovo,RU,54.7167,158.6167,6.28,89,94,0.45,overcast clouds
1357,Fallon,US,39.4735,-118.7774,37.27,65,20,0.0,few clouds
1358,Penha,BR,-26.7694,-48.6458,78.17,84,34,4.03,scattered clouds
1359,Moranbah,AU,-22.0016,148.0466,94.32,25,15,13.31,few clouds
1360,Hereford,GB,52.0568,-2.7148,43.83,79,98,5.01,overcast clouds
1361,Ochakiv,UA,46.6128,31.5498,39.34,86,69,8.88,broken clouds
1362,Aranos,NA,-24.1333,19.1167,73.83,62,81,6.2,broken clouds
1363,Loukhi,RU,66.0764,33.0381,16.88,88,89,9.35,overcast clouds
1364,Epe,NG,6.5841,3.9834,74.07,97,18,2.39,few clouds
1365,Taybad,IR,34.74,60.7756,43.23,74,88,20.4,overcast clouds
1366,Mpanda,TZ,-6.3655,31.0409,64.85,96,100,2.24,light rain
1367,Shakhovskaya,RU,56.0283,35.5097,22.91,97,100,7.47,overcast clouds
1368,Yarkovo,RU,57.4028,67.0786,4.1,81,100,11.27,overcast clouds
1369,Goias,BR,-15.5807,-49.6362,68.09,95,100,0.51,overcast clouds
1370,Ilheus,BR,-14.7889,-39.0494,73.09,92,65,2.42,broken clouds
1371,Kirando,TZ,-7.4167,30.6,68.56,92,100,2.98,moderate rain
1372,Yeniseysk,RU,58.4497,92.1703,1.54,83,7,7.11,clear sky
1373,Erenhot,CN,43.6475,111.9767,9.66,69,32,6.42,scattered clouds
1374,Orebro,SE,59.2741,15.2066,38.25,47,15,12.66,few clouds
1375,Eufaula,US,31.8913,-85.1455,48.63,71,0,0.0,clear sky
1376,Nichinan,JP,31.6,131.3667,52.79,80,100,9.73,overcast clouds
1377,Mayna,RU,54.1135,47.6231,18.27,97,95,6.58,overcast clouds
1378,Onega,RU,63.9061,38.1404,15.35,95,100,8.59,overcast clouds
1379,Palana,RU,59.1167,159.9667,-4.92,96,24,5.66,few clouds
1380,Seddon,AU,-37.8068,144.8916,89.02,46,0,5.01,clear sky
1381,Dunedin,NZ,-45.8742,170.5036,57.79,72,100,8.01,overcast clouds
1382,Tarabuco,BO,-19.1667,-64.9167,49.32,86,100,2.71,overcast clouds
1383,Batavia,US,41.85,-88.3126,29.91,75,100,1.99,overcast clouds
1384,Ukiah,US,39.1502,-123.2078,64.02,74,0,0.0,clear sky
1385,Lingao,CN,19.9103,109.6859,75.13,68,100,15.23,overcast clouds
1386,Keti Bandar,PK,24.1447,67.4497,73.9,42,0,7.16,clear sky
1387,San Buenaventura,MX,27.0833,-101.5333,63.21,21,0,4.09,clear sky
1388,Chepareria,KE,1.3077,35.2039,66.99,51,28,3.0,scattered clouds
1389,Maputo,MZ,-25.9653,32.5892,76.23,87,5,3.69,clear sky
1390,Arys,KZ,42.4252,68.795,34.02,63,98,7.36,overcast clouds
